	label	int_0	int_1	int_2	int_3	int_4	int_5	int_6	int_7	int_8	int_9	int_10	int_11	int_12	cat_0	cat_1	cat_2	cat_3	cat_4	cat_5	cat_6	cat_7	cat_8	cat_9	cat_10	cat_11	cat_12	cat_13	cat_14	cat_15	cat_16	cat_17	cat_18	cat_19	cat_20	cat_21	cat_22	cat_23	cat_24	cat_25
2839	0	1.0	8.0	6.0	0.0		5.0	0.0	3	8	1.0		5.0	0.0	2022333787	258174945	2944716612	4064690171	3440669419	1875733963	2733146252	3445048764	776897055	384571094	4198992553	2215182068	12976055		390657995			2716538129	2501034507	4014107974	109296751	1854319651		2579690712	809724924	3075991895
2840	0	103.0	886.0	11.0			0.0	0.0	16	12	0.0		57791.0	12.0	810703908	2223163317	2778576463	1743571057	3881109069	2442946788	356277937	59654189	3797568529	528146656	4153329401	151268428	3212366036		371777292			39904528	2501034507	2328750634	513154978	1448646529		3208741008	809724924	751740247
2841	0	133.0	731.0	0.0		25.0	0.0	0.0	145	11	0.0	3.0	28115.0	8.0	713558316	2047227999	2481203859	14568038	1922971051	1875733963	756655066	1728948636	1018338363	1016403162	2171370130	297088616	4110171230	1377673163	1212833288	856464702	1966974451	3088518074	2501034507	3729245317	3410006458	3728800909	128435823	800367568	2568167914	751740247
2842	0		30.0				0.0	0.0	-1	2	0.0		3021.0		4214523092	1895891965	3879266030	946620910	1616137043	1875733963	764908089	167288989	2096006227	1543875583	702945631	3211059308	4110171230	1377673163	721959830	282933060	528467723	2716538129	2501034507	2787663120	1475401411	3523525096	3748531635	3655341317	4284827650	3075991895
2843	0	1.0	12.0	1.0	17.0		0.0	0.0	52	1	0.0		121717.0	1.0	3432894654	1895891965	612267266	3666490401	1020698403	2442946788	3755024584	167288989	1425822847	2501252151	985364248	3461362189	2809809494	2936685982	721959830	282933060	528467723	2716538129	2501034507	2303038889	1812636903	3925110647	1579598814	251213952	863732138	3075991895
2844	0	70.0	448.0	4.0	39.0		1.0	0.0	16	0	1.0		283.0	39.0	2912479346	2515302804	3569675425	1743571057	978793326	1875733963	3346648436	1203310543	3797568529	1658458595	344410230	3962227370	12976055	3192841527	2233922674	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	693193237	3452117374	3787349746
2845	0	9.0	240.0	1.0	43.0	2.0	0.0	0.0	854	0	0.0	1.0	1487.0	1.0	2912479346	1002744844	625406379	1873736454	3338408147	1875733963	1458097176	1353594542	776897055	1658458595	344410230	3239781597	3212366036	3192841527	2480668592	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	2826368096	809724924	3787349746
2846	0	4.0	100.0		0.0		3.0	0.0	1	0	1.0		296.0		770393932	1895891965	110036481	1065741486	320206454	1875733963	1277383205	167288989	3797568529	2462677057	1202583491	309420420	3567170015	2447310170	721959830	282933060	528467723	1915933207	2501034507	4248714173	1419366885	322419446	1801009402	1732377207	3452117374	3075991895
2847	0	38.0		11.0			0.0	0.0	18	11	0.0		2214.0	11.0	110596257	3069980478	1540681831	1696716320	1341634077	1875733963	381720881	59654189	635277210	28009007	1867780117	2970939325	12976055		2141230680			2716538129	2501034507	1637408238	3049605096	3872413323		514522845	809724924	2519208902
2848	0	2.0	84.0	0.0			0.0	0.0	3	3	0.0		7768.0	3.0	1330672254	258174945	2587486102	2965759304	864671360	1875733963	1313980457	3445048764	2096006227	3217733361	4198992553	309420420	3766272845		390657995			3088518074	2501034507	2294098704	109296751	377369652		705626725	809724924	3075991895
2849	0	12.0	551.0	17.0	33.0	60.0	0.0	3.0	0	18	0.0	12.0	1932.0	17.0	642999999	1270586835	402170342	2599190491	1716517188	1875733963	762450494	2878785202	3772319435	3862796468	3375960943	2139260145	649792258		3821984646			2716538129	164151852	1199873621	1941173357	3650402912		1506155847	1474520440	3730030073
2850	0	61.0					0.0	0.0	8	0	0.0		1264.0		2912479346	276055216	3957609132	2157785358	1823021519	1875733963	3621765842	1530326965	776897055	1658458595	344410230	2350211358	3212366036	3192841527	84557650	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	106097686	809724924	3787349746
2851	0		257.0				0.0	0.0	835	1	0.0				2256573018	1445000045	309991023	4064690171	3725979748	2442946788	199907456	59654189	776897055	2259698053	609413632	309420420	1670852890		2472554611			3088518074	1678260921	2980710324	3395996200	487913565		702624743	2568167914	751740247
2852	0	1.0	291.0		365.0	2.0	0.0	0.0	66	0	0.0	2.0	29856.0		2843557979	945977863	964494160	1439198754	3338408147	2442946788	225614530	59654189	2096006227	2135748363	3238379815	2590534225	3212366036		1113443115			1915933207	411681949	2758206269	1328613648	241143185		3413282137	809724924	3977271069
2853	0	11.0	987.0			1.0	0.0	0.0	433	0	0.0	1.0	9257.0		2912479346	1035683902	1677367857	3337888341	864671360	1875733963	764908089	1422750306	3797568529	1658458595	344410230	3211059308	12976055	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3655341317	3452117374	3787349746
2854	0	12.0	252.0	1.0	16.0	45.0	0.0	0.0	0	5	0.0	20.0	1581.0	1.0	288741250	4041780854	2769463516	4064690171	3338408147	1875733963	3710557424	98666645	1425822847	2522707180	19782364	892072481	2809809494	79790507	2331966509	2496412597	528467723	3088518074	2501034507	1673465421	3656586302	3903145595	827749840	3798603971	863732138	3730030073
2855	0		137.0		0.0	1.0	2.0	0.0	388	2	1.0	1.0	470.0		642999999	2204781138	1626604794	1873736454	864671360	1875733963	868758742	3563138140	635277210	3862796468	3375960943	3022225275	2809809494		2161759576			2716538129	2501034507	1199873621	1941173357	3650402912		70630678	840512973	3075991895
2856	0	1.0	243.0	2.0			0.0	0.0	4	6	0.0		17907.0	2.0	2157023314	1305705396	2350150052	946620910	1184566002	1875733963	1781495857	947636094	776897055	4271570931	1541508442	309420420	3766272845	3192841527	481661764	1289502458	3523761834	3088518074	169693503	832210791	454943463	3067770168	2313752419	4014720908	4284827650	751740247
2857	0	1.0	66.0	3.0	3.0	1.0	0.0	0.0	387	3	0.0	1.0	4340.0	3.0	3664843254	527062265	27313671	1743571057	3338408147	1875733963	2818232905	292908566	2760775405	926687545	769460168	3219808530	12976055		3673833662			4128013788	277481113	3162133124	685992259	4049906639		384218263	809724924	732485511
2858	0	13.0	829.0	15.0	217.0	1.0	0.0	0.0	464	17	0.0	1.0	7714.0	17.0	3974961268	2943355069	2502284656	1743571057	3338408147	1875733963	3382564457	59654189	1425822847	3799105820	4078433798	2705720606	12976055		1805629784			3088518074	2501034507	1140185497	2291935140	239480598		4263015493	863732138	3075991895
2859	0	16.0		6.0			0.0	0.0	17	23	0.0		1946.0	6.0	2912479346	1035683902	39716945	4064690171	1355064384	1875733963	1965077073	1422750306	776897055	1658458595	344410230	3533098982	3212366036	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	118897070	809724924	3787349746
2860	0		731.0	7.0	44.0		1.0	0.0	0	12	1.0		40.0	7.0	2256573018	1135719160	2007076574	4064690171	320206454	1875733963	1249741023	59654189	776897055	2259698053	609413632	924780071	12976055		3866346276			3656866047	2501034507	2980710324	3395996200	487913565		3427695864	809724924	3075991895
2861	0	10.0	559.0	1.0	97.0	19.0	0.0	1.0	0	29	0.0	6.0	2475.0	1.0	1956842712	1146937519	1141070883	1743571057	4050882376	1875733963	3651140465	1326382297	1425822847	3341995875	3090770462	67406796	3567170015	3192841527	3581990624	1289502458	3523761834	3088518074	2501034507	1075260138	2122229021	1827865277	6516613	844397871	863732138	1819479614
2862	0	5.0	1328.0			27.0	0.0	0.0	4	6	0.0	11.0	1536.0		3857972621	2010066535	4211138436	4064690171	461974397	1875733963	2198734359	1128426537	776897055	2112471209	1716706404	4237394939	649792258	3192841527	4089183897	1289502458	3523761834	3088518074	328343971	4273985635	2737978529	3370249814	391309800	4026572559	809724924	2519208902
2863	0	4.0	1.0	4.0			0.0	0.0	8	4	0.0		28.0	4.0	3019985051	497455650	868834278	1696716320	3807406584	1875733963	1677736965	1105218866	776897055	2288654243	4198992553	2959599146	1079812376		591749708			3088518074	2501034507	237614554	109296751	1203346816		2766962502	4284827650	3075991895
2864	0	25.0	187.0	15.0			0.0	0.0	5	0	0.0		10795.0	15.0	2912479346	1035683902	483163132	1743571057	3338408147	1875733963	1218024619	1422750306	776897055	1658458595	344410230	309420420	1079812376	3192841527	2789010895	1289502458	3523761834	3065808581	3430579509	359448199	2533089687	357969245	3554636163	2737368646	809724924	3787349746
2865	0	2.0	482.0	9.0	11.0	4.0	2.0	0.0	4	15	1.0	3.0	87.0	9.0	4064815519	3463154366	1932959267	2965759304	1331250746	1875733963	1030073938	2477984261	776897055	366425249	1075203115	768064556	2809809494	3192841527	2754491218	1289502458	3523761834	2716538129	164151852	631657504	1619207741	4167885981	4119724345	897708447	809724924	3075991895
2866	0		355.0	2.0	3.0	65.0	2.0	0.0	1	28	1.0	13.0	974.0	2.0	501045960	3853693651	2796286676	4064690171	429198741	1875733963	1563776779	4118440974	776897055	2051817034	1462863605	4115505917	2809809494		3261582663			104410589	411681949	2188431835	3780443718	1414951267		3115382361	4284827650	3730030073
2867	0	1.0	56.0	2.0		4.0	0.0	0.0	16	1	0.0	1.0	38073.0	2.0		3183484869	756813329	1743571057	1716517188	1875733963	3299151173	2839914499	1425822847			309420420	3567170015		4029107954			4085657797	2501034507					3864887750	863732138	3075991895
2868	0	1.0	972.0	1.0	66.0	7.0	0.0	0.0	11	6	0.0	4.0	2134.0	1.0	628042505	3613890625	531912759	946620910	1271234289	1875733963	2933900880	59654189	2096006227	2232344703	4153329401	721205677	2809809494		671286717			3088518074	2501034507	2747433451	25670169	3999644644		64178326	809724924	751740247
2869	0		168.0	7.0			0.0	0.0	1	10	0.0		313.0	7.0	2022333787	258174945	1051699257	4064690171	1655503193	1875733963	2043581614	3445048764	776897055	384571094	4198992553	309420420	3766272845		390657995			3088518074	2501034507	4014107974	109296751	1854319651		3148967452	809724924	3075991895
2870	0				0.0	1.0			13	0		1.0	17565.0		3441469877	1885841720	1025594487	1696716320	320206454	1875733963	1730298613	3283805232	2760775405	876792977	884951220	2227709663	3212366036		232126080			3088518074	328343971	2723700520	2336298585	806389725		4185511200	4284827650	3075991895
2871	0	3.0	372.0				0.0	0.0	390	0	0.0		315888.0		2764482650	2574086276	1445578297	1913430577	3338408147	2442946788	2114752497	1728948636	776897055	2213941638	3047025643	309420420	2809809494	675626947	1212833288	856464702	528467723	1915933207	2501034507	1988633834	4268024913	3600377666	2388881340	2416798693	809724924	3730030073
2872	0	2.0	680.0		2.0	44.0	19.0	1.0	1	3	1.0	6.0	279.0		2880063075	2498172368	2311811149	3741499562	1331250746	1875733963	2732106473	1502625075	776897055	1264511453	2041322404	256226160	4110171230	1390765656	3093811388	2213812066	528467723	3656866047	3030020765	1667169981	3559773228	172689032	2349314518	2746193228	4284827650	791893372
2873	0	46.0	4.0	18.0	24.0	3.0	0.0	0.0	58	5	0.0	1.0	36.0	17.0	2912479346	4213085658	2991943819	1696716320	1922971051	1875733963	1193332971	1065641194	776897055	1658458595	344410230	2217833129	3212366036	3192841527	3279262221	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	1782879089	4284827650	3787349746
2874	0	55.0	51.0	8.0		432.0	0.0	0.0	55	0	0.0	31.0	1131.0	9.0	2912479346	4022345009	2060866078	2965759304	2107503470	1875733963	1070712193	1252480859	502653268	1658458595	344410230	2989687924	4110171230	3192841527	2169431811	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3220436293	809724924	3787349746
2875	1				8.0		0.0	0.0	860	0	0.0		1304.0		3090759615	2385753548	2681495587	1241186211	3682791950	1875733963	3591591477	3146716477	502653268	2084292133	1116456979	2671186667	12976055		2500382209			1915933207	164151852	2244224108	2635424748	3712007806		64045225	809724924	3075991895
2876	0		9.0				0.0	0.0	201	1	0.0				3400566233	3615980286	3759217057	4064690171	3338408147	2442946788	4085473988	2708382717	776897055	3430415583	2214409913	309420420	1670852890	1377673163	148194374	282933060	1966974451	3088518074	169693503	2698998469	3540294357	606986340	3213626781	753261161	809724924	3075991895
2877	0	6.0	68.0	9.0			0.0	0.0	6	32	0.0		1359.0	9.0	3217894950	3119624497	2944041598	4064690171	2686823423	1875733963	4065060750	59654189	2760775405	661276081	2859214400	2475944675	2809809494		2479650694			3088518074	2501034507	168685171	1627695099	1668061622		3263768544	809724924	3075991895
2878	0	1.0	1020.0	2.0	1529.0	1.0	0.0	0.0	1	2	0.0	1.0	24579.0	2.0	642999999	1420915203	2207340336	1743571057	167789793	1875733963	3605723097	2878785202	776897055	3862796468	3375960943	1866793122	3212366036		1373637156			3088518074	2501034507	1199873621	1941173357	3650402912		3799740881	4284827650	3075991895
2879	0	271.0	32.0	42.0		2.0	0.0	0.0	10	47	0.0	1.0	17012.0	42.0	319827534	3720818608	4153518419	4064690171	2558782298	1875733963	1661443828	2997009687	3797568529	654277078	105761438	309420420	3212366036	3192841527	1464245437	1289502458	1966974451	506657459	169693503	1743793179	441588267	1034248196	1558606115	1544558280	809724924	3977271069
2880	0	6.0	124.0	20.0	31.0	42.0	0.0	1.0	13	30	0.0	3.0	4279.0	20.0	642999999	2986260423	4243883339	1913430577	3338408147	1875733963	3186156168	2878785202	776897055	3862796468	3375960943	1472507943	649792258		1555857258			3088518074	277481113	1199873621	1941173357	3650402912		3838961093	4284827650	732485511
2881	0	12.0	389.0	12.0	35.0	9.0	0.0	0.0	29	24	0.0	1.0	0.0	0.0	1094096933	421504951	27313671	4064690171	3419970067	1875733963	2818232905	3010868381	776897055	2584184502	3345074513	1859985830	3567170015	3192841527	2597731003	1289502458	3523761834	3088518074	2501034507	1889682924	2532812285	2887074868	953331538	384218263	809724924	751740247
2882	0	1.0	179.0			10.0	0.0	0.0	1	24	0.0	7.0	567.0		625639554	3720818608	1873417685	946620910	3338408147	1875733963	2870406529	2997009687	3797568529	3233110952	473121410	2360802190	649792258	3192841527	1464245437	1289502458	1966974451	2716538129	2501034507	2888184993	2759509783	3899362516	2130092327	1966410890	2568167914	3977271069
2883	0		509.0		437.0	5.0	0.0	0.0	5	6	0.0	5.0	24458.0		1330672254	2564997385	1596781255	1743571057	3338408147	2442946788	1276699015	2791965434	776897055	3217733361	4198992553	3604888774	2809809494		3738474877			3088518074	2501034507	2294098704	109296751	377369652		4236746979	809724924	3075991895
2884	0	58.0	230.0	27.0	149.0	241.0	0.0	0.0	2	20	0.0	7.0	164.0	27.0	431536171	3306879316	3698927560	4064690171	3338408147	1875733963	1742195946	1870190011	776897055	2149328590	4029252336	1867843569	649792258		3321458510			3088518074	328343971	197587829	1635399378	3536060064		3788143240	809724924	850939850
2885	0	199.0	315.0	12.0	240.0		1.0	0.0	1	17	1.0		773.0	16.0	2605052357	3145689001	824332832	1091741400	320206454	1875733963	247637476	59654189	776897055	774850335	3047025643	1356786668	2809809494		1783890559			2716538129	2501034507	2910300704	3786209800	3557058080		250667135	809724924	791893372
2886	0		76.0				0.0	0.0	27	5	0.0		1264.0		2022333787	258174945	797658532	4005975690	3152471564	1875733963	612686504	3445048764	502653268	384571094	4198992553	492706610	1079812376		390657995			3088518074	2501034507	4014107974	109296751	1854319651		3251209163	809724924	3075991895
2887	0		857.0	0.0			0.0	0.0	8	7	0.0		158971.0	1.0	1330672254	2564997385	195672826	2910265459	1544184024	2442946788	1195443481	2791965434	2096006227	3217733361	4198992553	309420420	1079812376		3738474877			1915933207	2501034507	2294098704	109296751	377369652		319639625	809724924	3075991895
2888	0	1.0	5.0		43.0			0.0	0	0			83623.0		642999999	2204781138	21000175	946620910	668098686	2442946788	491972777	3563138140	1425822847	3862796468	3375960943	1208752146	3212366036		2161759576			3088518074	2501034507	1199873621	1941173357	3650402912		2671837872	863732138	3075991895
2889	0	1.0	29.0		16.0	12.0	0.0	0.0	0	0	0.0	7.0	12672.0		1365375299	3703328860	3811182348	4064690171	668098686	1875733963	3465410592	2524915235	1425822847	3061779585	39301955	1261600877	649792258	1377673163	104642144	3660955019	1966974451	3065808581	2501034507	4229723002	824184798	3667825808	2666518949	1196125432	863732138	3075991895
2890	0		395.0			11.0	0.0	0.0	1	0	0.0	6.0	13096.0		3217506562	4218882453	3679978733	2159486475	1478043910	1875733963	3968720076	4066351674	635277210	2116564678	2515523490	1662809542	4110171230		868404068			3088518074	2501034507	3316458603	2872006162	2727172953		749898188	188483280	2519208902
2891	0		130.0		72.0	3.0	0.0	0.0	6	16	0.0	1.0	2312.0			3416408729	2303514787	2110078848	320206454	1875733963	2957108112	548015521	635277210			3257881066	3212366036		2858483192			3088518074	2501034507					1362471727	840512973	1819479614
2892	0		244.0	3.0		1.0	0.0	0.0	17	6	0.0	1.0	7807.0	5.0	4282498882	2989674941	164620100	4064690171	3338408147	1875733963	3203187587	235379587	776897055	1472006890	4095972069	162172749	12976055		1128021721			3088518074	2501034507	3885201308	3492247276	1910248743		1679613822	809724924	3977271069
2893	0	10.0	25.0	8.0	29.0	4.0	0.0	0.0	13	10	0.0	1.0	6233.0	8.0	2488105455	3183484869	1216562706	946620910	3338408147	1875733963	3847879582	2839914499	776897055	2647611416	384766745	309420420	3212366036		4029107954			2716538129	2501034507	3213735576	4210816509	2525004884		2089569021	809724924	3075991895
2894	0	24.0	122.0	8.0			0.0	0.0	20	12	0.0		61312.0	8.0	1672139552	11405070	3970443755	4064690171	1716517188	2442946788	3210376397	824878923	3797568529	252922450	950646756	309420420	12976055	3995612430	2533197987	282933060	528467723	1039528500	2501034507	3435381974	3565760208	2099477332	937272598	2208331374	3452117374	751740247
2895	0								-1	0			2.0		2022333787	2335757965	2944716612	1873736454	1823021519	1875733963	2733146252	3445048764	776897055	384571094	4198992553	309420420	3766272845		390657995			3088518074	2501034507	4014107974	109296751	1854319651		2579690712	4284827650	3977271069
2896	0		196.0		9.0	48.0	0.0	0.0	92	2	0.0	6.0	5.0		2548561897	297122839	989869244	4064690171	3338408147	1875733963	1518567988	863762341	2096006227	2685517670	572650169	3094606313	2809809494	3192841527	3945067909	1289502458	3523761834	2938972019	2501034507	999643703	434842883	2290631247	348926032	746544016	4284827650	3075991895
2897	0	22.0	374.0	1.0		3.0	0.0	0.0	2	0	0.0	1.0	11498.0	1.0	2912479346	2331110856	3784213696	4064690171	320206454	1875733963	2288829567	840975361	502653268	1658458595	344410230	1415762355	12976055	3192841527	3919426412	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	663366135	809724924	3787349746
2898	0		24.0		6.0	5.0		0.0	5	0		3.0	5999.0			2726049702	2932489056	1927912429	3338408147	1875733963	4029145638	59654189	1425822847			3952299825	12976055		417640399			3065808581	2501034507					3488689382	863732138	1819479614
2899	0	6.0	202.0	9.0			0.0	0.0	2	9	0.0		21.0	9.0	2318081603	1067799750	302882010	3870667502	3338408147	1875733963	2879991454	3966805380	776897055	823676477	4198992553	3181030344	2809809494		498434367			2716538129	2501034507	2149905503	109296751	4202613356		2724096224	4284827650	3075991895
2900	0	11.0	178.0	10.0	8.0	6.0	1.0	0.0	5	24	1.0	3.0	25.0	8.0	3569144419	3389210742	1627361565	4064690171	1774069635	1875733963	2020719656	679512323	2096006227	1688357255	810112308	2400124297	2809809494	3192841527	2272756234	1289502458	3523761834	2716538129	411681949	1888450829	3847209404	3393174038	3619814411	741016304	809724924	751740247
2901	0		181.0						0	4			3996.0		1615807477	2912581040	447965164	4064690171	3378806743	1875733963	1579275955	870136269	2096006227	1682654353	3516651199	3609094584	649792258		2507244311			1915933207	2501034507	2262013664	2956640913	2048196331		8134002	4284827650	2519208902
2902	0	10.0	286.0	1.0	54.0	11.0	0.0	0.0	2	36	0.0	3.0	2998.0	6.0	2876221272	975565555	2081727893	4064690171	668098686	1875733963	2599649690	59654189	3797568529	2047040317	608151037	151268428	2809809494		1201955359			3656866047	2501034507	2116443755	3020913863	1613275970		2094444914	3452117374	3075991895
2903	0	8.0	368.0		51.0	2.0		0.0	26	0		1.0	2890.0		1427004658	216342425	3606833004	1119839391	2423343104	1875733963	3327180833	159784430	2096006227	2717218384	3110474223	3318257751	2809809494	3192841527	2362874454	1289502458	1966974451	1653545869	2501034507	2957026395	55756556	614223384	1930974080	4029045900	809724924	3075991895
2904	0	4.0	53.0	4.0			0.0	0.0	36	8	0.0		1278.0	4.0	2773080492	3220805005	4141567376	1743571057	3170125223	1875733963	2377837440	589109956	1425822847	3919300020	810112308	309420420	2809809494	3192841527	1845443563	1289502458	3523761834	2716538129	2501034507	1633028510	2507457312	2752112259	3619814411	4151509250	863732138	3075991895
2905	0	6.0		9.0			0.0	0.0	106	9	0.0		15.0	9.0	2318081603	1067799750	3283728416	3599899530	3338408147	1875733963	3038980823	3966805380	776897055	823676477	4198992553	309420420	3766272845		498434367			1653545869	2501034507	2149905503	109296751	4202613356		296204788	2568167914	3075991895
2906	0			0.0					19	0			292.0	0.0	2022333787	258174945	472170889	4064690171	3338408147	1875733963	2413186366	3445048764	776897055	384571094	4198992553	309420420	3766272845		390657995			3088518074	2501034507	4014107974	109296751	1854319651		1985848771	2568167914	3075991895
2907	0	6.0	39.0	4.0	66.0		0.0	0.0	49	10	0.0		5765.0	4.0	612330765	2047227999	392424766	4061583332	978793326	1875733963	924545487	1728948636	1425822847	3643484208	3047025643	697742301	2809809494	3517233220	1212833288	856464702	528467723	3088518074	2501034507	2633461587	1269343757	712145844	86524586	588165775	863732138	751740247
2908	0	1533.0					0.0	0.0	1	4	0.0		1.0		4221103602	297122839	2594269963	1743571057	1774069635	1875733963	3836379170	863762341	3772319435	410380264	63136661	309420420	3766272845	3192841527	3945067909	1289502458	3523761834	1653545869	2501034507	2897850658	2465626779	3303239845	668171103	1992226496	1474520440	3075991895
2909	0	21.0	565.0	21.0	194.0	20.0	0.0	1.0	315	6	0.0	2.0	4011.0	21.0	2912479346	1035683902	400473087	4005975690	1154949044	1875733963	764908089	1422750306	776897055	1658458595	344410230	1843300488	4110171230	3192841527	2789010895	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	3655341317	809724924	3787349746
2910	0		643.0			57.0		0.0	-1	1		7.0	7364.0		2912479346	3467021523	1051699257	2636441832	1686638950	1875733963	2043581614	3224853267	776897055	1658458595	344410230	3099810748	4110171230	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3148967452	809724924	3787349746
2911	0	3.0	323.0	3.0	7.0		1.0	0.0	12	6	1.0		197.0	3.0	782294791	2338905016	27313671	1743571057	3338408147	1875733963	2818232905	3010868381	776897055	4167584870	929646944	3908562983	3212366036	3192841527	2597731003	1289502458	3523761834	3088518074	2501034507	2758801347	1312376983	1915301907	953331538	384218263	809724924	3075991895
2912	0		417.0		387.0	11.0	0.0	0.0	159	9	0.0	2.0	24710.0		1330672254	3497684742	3957609132	2765200372	3338408147	1875733963	3621765842	849910540	776897055	3217733361	4198992553	4262518534	2809809494		3812115385			355529341	2501034507	2294098704	109296751	377369652		106097686	809724924	751740247
2913	0	15.0	806.0	10.0		11.0	0.0	0.0	74	0	0.0	4.0	18116.0	11.0	2912479346	3467021523	1620135207	4064690171	1922971051	2442946788	944692734	3224853267	776897055	1658458595	344410230	2851158151	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	4126367152	809724924	3787349746
2914	0	10.0	31.0			5.0	0.0	0.0	2	0	0.0	1.0	9951.0		2912479346	3467021523	1024574398	2769086028	212008798	1875733963	2818232905	3224853267	776897055	1658458595	344410230	1141961586	2809809494	3192841527	4257866757	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	384218263	809724924	3787349746
2915	0	24.0	1256.0	7.0	1743.0		0.0	0.0	1	17	0.0		766.0	7.0	2912479346	3848878062	2381467987	4064690171	4053261600	1875733963	4208463680	101426753	2096006227	1658458595	344410230	1366168663	2809809494	3192841527	1305222212	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2386539873	809724924	3787349746
2916	0		206.0				0.0	0.0	3	9	0.0		12170.0		2318081603	4077753201	154293503	4005975690	1341634077	1875733963	2507299328	862304158	776897055	823676477	4198992553	869008908	1079812376		4190525840			3088518074	2501034507	2149905503	109296751	4202613356		36583336	809724924	3075991895
2917	0	13.0	62.0	4.0	16.0	2.0	0.0	0.0	0	7	0.0	1.0	3085.0	4.0	365967045	3106649472	2469257198	2485115549	1076038981	1875733963	2902631474	59654189	635277210	2937011253	3490265322	3822378814	3212366036		2386690193			3088518074	2501034507	3550532804	3866045857	4194492159		1980631484	840512973	1819479614
2918	0		447.0				0.0	0.0	21	11	0.0		31580.0		1330672254	2564997385	1051699257	4064690171	2749487204	1875733963	2043581614	2791965434	776897055	3217733361	4198992553	136195840	1079812376		3738474877			3088518074	1427708937	2294098704	109296751	377369652		3148967452	809724924	3075991895
2919	0	2.0	380.0	3.0		3.0	0.0	0.0	87	4	0.0	2.0	36174.0	3.0	3019985051	1705016643	1596781255	4064690171	3130445145	2442946788	1276699015	1971927781	776897055	2288654243	4198992553	3604888774	2809809494		3118429448			3656866047	2501034507	237614554	109296751	1203346816		4236746979	2568167914	3075991895
2920	0	1.0	1073.0	6.0			0.0	0.0	0	7	0.0		277914.0	6.0	2022333787	258174945	1886283225	1696716320	1341634077	2442946788	3067822862	3445048764	776897055	384571094	4198992553	2893957445	4110171230		390657995			2716538129	2501034507	4014107974	109296751	1854319651		4104350509	809724924	3075991895
2921	1		656.0	4.0	44.0	6.0	0.0	0.0	1	5	0.0	1.0	3166.0	4.0	2760517489	476896679	220127577	1743571057	3338408147	1875733963	4074665906	4073491305	2760775405	3289060518	2516109945	3138343749	2809809494		385406665			3088518074	2501034507	2095309179	692454189	2503166141		3106349463	2568167914	751740247
2922	0	8.0	96.0	11.0	31.0	2.0	2.0	0.0	47	25	1.0	1.0	866.0	11.0	642999999	4087883148	538275357	1743571057	1823021519	1875733963	3996929452	2878785202	1425822847	3862796468	3375960943	1742317296	3212366036		1555857258			3088518074	277481113	1199873621	1941173357	3650402912		1305002646	863732138	732485511
2923	0	1.0	316.0		719.0			0.0	124	0			69151.0		4259771335	3415305453	2157240852	4064690171	3419970067	2442946788	1049997120	3391848327	2096006227	1008448130	1817562238	4045853226	2809809494		3558000503			3656866047	2501034507	751710477	2604208628	130286283		1797329685	2568167914	3075991895
2924	0	197.0	1374.0	22.0	298.0	134.0	0.0	8.0	21	15	0.0	5.0	2983.0	105.0	2912479346	3716595786	1392796371	1057481593	668098686	1875733963	2994568503	1804265703	776897055	1658458595	344410230	309420420	649792258	3192841527	1339248575	1289502458	3523761834	3444096930	3430579509	359448199	2533089687	357969245	3554636163	22865768	809724924	3787349746
2925	0	1.0	256.0	6.0	48.0	10.0	0.0	2.0	29	6	0.0	4.0	7316.0	6.0	2837490762	2663598621	607847457	4064690171	1816788897	1875733963	137531869	2947521886	776897055	3996290705	3764984271	2939992607	649792258	1377673163	2101364132	856464702	3523761834	3088518074	164151852	934824280	852909221	850795275	181284890	3031441647	809724924	3075991895
2926	0	1.0	14.0		0.0		1.0	0.0	1	1	1.0		180.0		4278902568	3457867023	2436562315	4064690171	320206454	1875733963	2288926581	59654189	635277210	2042597195	3047025643	71818620	12976055		1783890559			3088518074	2501034507	1856187461	3786209800	2749439193		276667524	188483280	2519208902
2927	0	47.0	137.0	1.0	1.0		2.0	1.0	31	0	1.0		2.0	1.0	2912479346	1035683902	1073229176	4064690171	320206454	1875733963	1086610025	1422750306	3797568529	1658458595	344410230	309420420	4110171230	3192841527	2789010895	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	1919523276	2568167914	3787349746
